="innov Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_price_comp                               ",="           0.048   ",="         174.070   ",="           0.083   ",="          12.364   ",="           0.069   ",="           0.033   ",="           0.089   ",="           5.668*  "
="                                                  ",="         (0.063)   ",="       (144.866)   ",="         (0.061)   ",="        (11.970)   ",="         (0.068)   ",="         (0.059)   ",="         (0.059)   ",="         (3.029)   "
="practice_sales_comp                               ",="          -0.204***",="        -375.537***",="          -0.078   ",="          -8.358   ",="          -0.216***",="          -0.154***",="          -0.069   ",="          -2.871   "
="                                                  ",="         (0.055)   ",="       (107.142)   ",="         (0.056)   ",="        (10.366)   ",="         (0.060)   ",="         (0.053)   ",="         (0.053)   ",="         (2.076)   "
="practice_disc_newprod                             ",="          -0.007   ",="         -61.732   ",="           0.024   ",="           1.512   ",="          -0.044   ",="           0.090   ",="           0.081   ",="          -3.008   "
="                                                  ",="         (0.097)   ",="       (214.645)   ",="         (0.095)   ",="        (18.748)   ",="         (0.107)   ",="         (0.086)   ",="         (0.092)   ",="         (2.110)   "
="practice_disc_suppl                               ",="          -0.136   ",="        -354.891   ",="           0.071   ",="           3.010   ",="          -0.114   ",="          -0.004   ",="           0.118   ",="          -5.275   "
="                                                  ",="         (0.165)   ",="       (224.508)   ",="         (0.156)   ",="        (35.839)   ",="         (0.194)   ",="         (0.172)   ",="         (0.160)   ",="         (4.817)   "
="practice_disc_bestsell                            ",="          -0.124*  ",="        -323.338** ",="           0.004   ",="          -4.898   ",="          -0.153*  ",="          -0.049   ",="           0.012   ",="          -0.806   "
="                                                  ",="         (0.073)   ",="       (135.652)   ",="         (0.073)   ",="        (12.860)   ",="         (0.082)   ",="         (0.069)   ",="         (0.070)   ",="         (2.489)   "
="practice_price_discount                           ",="           0.401***",="         681.829***",="           0.294***",="          43.256***",="           0.368***",="           0.352***",="           0.260***",="           7.463***"
="                                                  ",="         (0.053)   ",="       (117.075)   ",="         (0.051)   ",="         (9.818)   ",="         (0.057)   ",="         (0.050)   ",="         (0.049)   ",="         (2.059)   "
="labour_total                                      ",="           0.037*  ",="         137.006***",="           0.039*  ",="          11.063***",="           0.014   ",="           0.065***",="           0.045** ",="           1.068   "
="                                                  ",="         (0.021)   ",="        (52.413)   ",="         (0.020)   ",="         (4.243)   ",="         (0.022)   ",="         (0.020)   ",="         (0.020)   ",="         (0.909)   "
="firm_space_cont                                   ",="           0.024***",="          49.318***",="           0.017***",="           3.023***",="           0.024***",="           0.021***",="           0.016***",="           0.351** "
="                                                  ",="         (0.005)   ",="        (11.537)   ",="         (0.004)   ",="         (0.810)   ",="         (0.006)   ",="         (0.005)   ",="         (0.003)   ",="         (0.147)   "
="_cons                                             ",="           7.287***",="         737.295***",="           5.072***",="          97.138***",="           3.995***",="           3.224***",="           1.896***",="          24.388***"
="                                                  ",="         (0.080)   ",="       (176.123)   ",="         (0.071)   ",="        (13.718)   ",="         (0.084)   ",="         (0.079)   ",="         (0.062)   ",="         (2.489)   "
="R-squared                                         ",="           0.157   ",="           0.157   ",="           0.095   ",="           0.086   ",="           0.131   ",="           0.145   ",="           0.089   ",="           0.045   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
