="dm_disc_pers Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_disc_fam                                 ",="           0.148** ",="         139.627   ",="           0.130** ",="          16.113*  ",="           0.100   ",="           0.200***",="           0.123** ",="           2.279   "
="                                                  ",="         (0.059)   ",="       (119.766)   ",="         (0.058)   ",="         (9.748)   ",="         (0.063)   ",="         (0.056)   ",="         (0.055)   ",="         (2.482)   "
="practice_disc_bisfriend                           ",="           0.091   ",="         -53.246   ",="           0.081   ",="          14.923   ",="           0.099   ",="           0.060   ",="           0.061   ",="          -0.846   "
="                                                  ",="         (0.095)   ",="       (206.051)   ",="         (0.109)   ",="        (22.072)   ",="         (0.101)   ",="         (0.096)   ",="         (0.097)   ",="         (2.898)   "
="practice_decide_any                               ",="           0.253***",="         441.717***",="           0.272***",="          44.224***",="           0.280***",="           0.191***",="           0.248***",="           8.882***"
="                                                  ",="         (0.053)   ",="       (116.524)   ",="         (0.052)   ",="        (10.067)   ",="         (0.058)   ",="         (0.050)   ",="         (0.050)   ",="         (2.134)   "
="labour_total                                      ",="           0.014   ",="         102.860*  ",="           0.019   ",="           7.970*  ",="          -0.009   ",="           0.045** ",="           0.025   ",="           0.527   "
="                                                  ",="         (0.021)   ",="        (53.007)   ",="         (0.020)   ",="         (4.252)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.921)   "
="firm_space_cont                                   ",="           0.024***",="          50.002***",="           0.017***",="           3.035***",="           0.024***",="           0.022***",="           0.016***",="           0.356** "
="                                                  ",="         (0.006)   ",="        (12.372)   ",="         (0.005)   ",="         (0.851)   ",="         (0.006)   ",="         (0.006)   ",="         (0.004)   ",="         (0.154)   "
="_cons                                             ",="           7.194***",="         640.034***",="           5.005***",="          87.582***",="           3.909***",="           3.133***",="           1.840***",="          22.769***"
="                                                  ",="         (0.088)   ",="       (189.655)   ",="         (0.077)   ",="        (14.028)   ",="         (0.092)   ",="         (0.086)   ",="         (0.068)   ",="         (2.403)   "
="R-squared                                         ",="           0.136   ",="           0.134   ",="           0.099   ",="           0.091   ",="           0.116   ",="           0.133   ",="           0.092   ",="           0.046   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
