="fin1 Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="sales_normday_top3_abvp80                         ",="           0.202***",="         440.202***",="           0.147***",="          33.806***",="           0.199***",="           0.262***",="           0.163***",="           1.319   "
="                                                  ",="         (0.054)   ",="       (121.996)   ",="         (0.055)   ",="        (10.901)   ",="         (0.058)   ",="         (0.052)   ",="         (0.053)   ",="         (1.851)   "
="practice_prods_new5                               ",="           0.354***",="         718.222***",="           0.279***",="          44.376***",="           0.341***",="           0.345***",="           0.250***",="           6.029***"
="                                                  ",="         (0.065)   ",="       (176.462)   ",="         (0.062)   ",="        (13.063)   ",="         (0.071)   ",="         (0.061)   ",="         (0.061)   ",="         (2.249)   "
="prods_dispose                                     ",="           0.060   ",="         149.057   ",="          -0.079   ",="         -14.941   ",="           0.058   ",="           0.021   ",="          -0.077   ",="          -0.933   "
="                                                  ",="         (0.073)   ",="       (181.524)   ",="         (0.073)   ",="        (12.403)   ",="         (0.082)   ",="         (0.068)   ",="         (0.069)   ",="         (2.976)   "
="practice_inv_demand                               ",="           0.162***",="         247.349** ",="           0.132** ",="          24.753***",="           0.123** ",="           0.153***",="           0.118** ",="           1.626   "
="                                                  ",="         (0.054)   ",="       (100.658)   ",="         (0.055)   ",="         (9.484)   ",="         (0.058)   ",="         (0.051)   ",="         (0.053)   ",="         (2.219)   "
="practice_inv_space                                ",="           0.130** ",="         217.225** ",="           0.095   ",="           9.564   ",="           0.149** ",="           0.118** ",="           0.087   ",="           4.612** "
="                                                  ",="         (0.056)   ",="       (104.952)   ",="         (0.058)   ",="        (10.020)   ",="         (0.061)   ",="         (0.053)   ",="         (0.055)   ",="         (2.157)   "
="practice_price_demand                             ",="          -0.012   ",="          21.295   ",="           0.004   ",="          -1.152   ",="           0.007   ",="          -0.028   ",="           0.030   ",="          -2.953   "
="                                                  ",="         (0.081)   ",="       (185.692)   ",="         (0.076)   ",="        (15.723)   ",="         (0.090)   ",="         (0.077)   ",="         (0.074)   ",="         (2.449)   "
="labour_total                                      ",="           0.024   ",="         112.605** ",="           0.031   ",="           9.796** ",="           0.001   ",="           0.053***",="           0.037*  ",="           0.911   "
="                                                  ",="         (0.021)   ",="        (51.334)   ",="         (0.020)   ",="         (4.152)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.926)   "
="firm_space_cont                                   ",="           0.023***",="          48.374***",="           0.017***",="           2.931***",="           0.023***",="           0.021***",="           0.015***",="           0.348** "
="                                                  ",="         (0.005)   ",="        (11.685)   ",="         (0.004)   ",="         (0.815)   ",="         (0.006)   ",="         (0.005)   ",="         (0.004)   ",="         (0.144)   "
="_cons                                             ",="           7.102***",="         383.594** ",="           4.985***",="          81.185***",="           3.808***",="           3.056***",="           1.817***",="          22.581***"
="                                                  ",="         (0.085)   ",="       (185.750)   ",="         (0.075)   ",="        (14.332)   ",="         (0.088)   ",="         (0.083)   ",="         (0.067)   ",="         (2.732)   "
="R-squared                                         ",="           0.158   ",="           0.161   ",="           0.098   ",="           0.095   ",="           0.130   ",="           0.160   ",="           0.093   ",="           0.036   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
