="prof Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_profit_nocosts                           ",="           0.029   ",="         192.542   ",="           0.058   ",="          16.101   ",="           0.036   ",="           0.048   ",="           0.070   ",="           1.549   "
="                                                  ",="         (0.085)   ",="       (196.946)   ",="         (0.082)   ",="        (17.225)   ",="         (0.091)   ",="         (0.080)   ",="         (0.078)   ",="         (4.799)   "
="practice_profit_allcosts                          ",="           0.418***",="         828.692***",="           0.445***",="          89.580***",="           0.377***",="           0.366***",="           0.449***",="           8.193*  "
="                                                  ",="         (0.119)   ",="       (297.431)   ",="         (0.113)   ",="        (27.667)   ",="         (0.131)   ",="         (0.110)   ",="         (0.109)   ",="         (4.412)   "
="practice_profit_any_daily                         ",="           0.239***",="         308.621** ",="           0.306***",="          46.407***",="           0.238***",="           0.196***",="           0.258***",="           6.142** "
="                                                  ",="         (0.063)   ",="       (143.712)   ",="         (0.059)   ",="        (13.105)   ",="         (0.068)   ",="         (0.060)   ",="         (0.058)   ",="         (3.095)   "
="practice_inv_profit                               ",="           0.052   ",="         101.243   ",="           0.042   ",="           6.555   ",="           0.074   ",="           0.081*  ",="           0.053   ",="           0.506   "
="                                                  ",="         (0.052)   ",="       (111.515)   ",="         (0.052)   ",="         (9.588)   ",="         (0.058)   ",="         (0.049)   ",="         (0.050)   ",="         (2.016)   "
="practice_inv_supplprice                           ",="           0.046   ",="         109.947   ",="           0.079   ",="          16.792*  ",="           0.028   ",="           0.087*  ",="           0.111** ",="           1.135   "
="                                                  ",="         (0.052)   ",="       (109.808)   ",="         (0.051)   ",="         (9.343)   ",="         (0.056)   ",="         (0.049)   ",="         (0.049)   ",="         (2.035)   "
="labour_total                                      ",="           0.031   ",="         126.424** ",="           0.035*  ",="          10.504** ",="           0.007   ",="           0.058***",="           0.040** ",="           1.015   "
="                                                  ",="         (0.022)   ",="        (52.898)   ",="         (0.021)   ",="         (4.237)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.901)   "
="firm_space_cont                                   ",="           0.024***",="          50.094***",="           0.017***",="           3.021***",="           0.024***",="           0.022***",="           0.016***",="           0.354** "
="                                                  ",="         (0.006)   ",="        (12.216)   ",="         (0.005)   ",="         (0.835)   ",="         (0.006)   ",="         (0.006)   ",="         (0.004)   ",="         (0.151)   "
="_cons                                             ",="           7.262***",="         664.519***",="           5.046***",="          88.633***",="           3.960***",="           3.194***",="           1.857***",="          24.678***"
="                                                  ",="         (0.088)   ",="       (191.012)   ",="         (0.074)   ",="        (14.033)   ",="         (0.090)   ",="         (0.086)   ",="         (0.065)   ",="         (2.760)   "
="R-squared                                         ",="           0.132   ",="           0.136   ",="           0.105   ",="           0.103   ",="           0.111   ",="           0.130   ",="           0.102   ",="           0.034   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
