="McK_F Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_McKandW_F1                               ",="           0.039   ",="          25.445   ",="           0.067   ",="          11.404   ",="           0.041   ",="           0.095*  ",="           0.071   ",="           2.717*  "
="                                                  ",="         (0.057)   ",="       (119.043)   ",="         (0.055)   ",="         (9.806)   ",="         (0.062)   ",="         (0.054)   ",="         (0.051)   ",="         (1.578)   "
="practice_McKandW_F2                               ",="           0.027   ",="          -5.098   ",="           0.056   ",="           1.804   ",="          -0.000   ",="           0.050   ",="           0.052   ",="           0.738   "
="                                                  ",="         (0.061)   ",="       (127.316)   ",="         (0.059)   ",="        (10.403)   ",="         (0.066)   ",="         (0.056)   ",="         (0.056)   ",="         (1.943)   "
="practice_McKandW_F3                               ",="           0.135** ",="         237.822*  ",="           0.155***",="          26.882***",="           0.134** ",="           0.124** ",="           0.169***",="           3.697** "
="                                                  ",="         (0.060)   ",="       (122.471)   ",="         (0.059)   ",="        (10.382)   ",="         (0.065)   ",="         (0.055)   ",="         (0.056)   ",="         (1.841)   "
="practice_McKandW_F4                               ",="           0.267***",="         383.274** ",="           0.294***",="          57.376***",="           0.290***",="           0.288***",="           0.262***",="           8.421***"
="                                                  ",="         (0.068)   ",="       (164.630)   ",="         (0.070)   ",="        (16.349)   ",="         (0.075)   ",="         (0.066)   ",="         (0.069)   ",="         (3.007)   "
="practice_McKandW_F5                               ",="           0.479** ",="        1235.419*  ",="           0.346*  ",="          88.971*  ",="           0.495** ",="           0.473** ",="           0.321*  ",="          10.662   "
="                                                  ",="         (0.207)   ",="       (684.224)   ",="         (0.186)   ",="        (47.550)   ",="         (0.210)   ",="         (0.221)   ",="         (0.191)   ",="        (10.589)   "
="practice_McKandW_F6                               ",="          -0.422   ",="        -820.758   ",="          -0.321   ",="         -52.573   ",="          -0.421   ",="          -0.377   ",="          -0.306   ",="         -13.103   "
="                                                  ",="         (0.275)   ",="       (673.889)   ",="         (0.251)   ",="        (56.890)   ",="         (0.286)   ",="         (0.259)   ",="         (0.231)   ",="         (9.861)   "
="practice_McKandW_F7                               ",="           0.698** ",="        1651.982   ",="           0.382   ",="          55.676   ",="           0.688** ",="           0.760***",="           0.438*  ",="           5.971   "
="                                                  ",="         (0.299)   ",="      (1008.088)   ",="         (0.263)   ",="        (68.435)   ",="         (0.339)   ",="         (0.291)   ",="         (0.265)   ",="        (16.332)   "
="practice_McKandW_F8                               ",="           0.088   ",="         169.063   ",="           0.283*  ",="          61.950   ",="           0.063   ",="          -0.037   ",="           0.211   ",="          16.570   "
="                                                  ",="         (0.176)   ",="       (446.432)   ",="         (0.162)   ",="        (43.544)   ",="         (0.185)   ",="         (0.168)   ",="         (0.159)   ",="        (16.997)   "
="labour_total                                      ",="           0.031   ",="         130.643** ",="           0.030   ",="           9.552** ",="           0.008   ",="           0.058***",="           0.035*  ",="           0.823   "
="                                                  ",="         (0.021)   ",="        (52.094)   ",="         (0.020)   ",="         (4.129)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.898)   "
="firm_space_cont                                   ",="           0.024***",="          49.981***",="           0.017***",="           2.932***",="           0.024***",="           0.022***",="           0.016***",="           0.340** "
="                                                  ",="         (0.005)   ",="        (11.736)   ",="         (0.005)   ",="         (0.851)   ",="         (0.006)   ",="         (0.005)   ",="         (0.004)   ",="         (0.155)   "
="_cons                                             ",="           7.232***",="         669.056***",="           5.011***",="          85.336***",="           3.933***",="           3.146***",="           1.831***",="          22.359***"
="                                                  ",="         (0.091)   ",="       (194.447)   ",="         (0.079)   ",="        (14.875)   ",="         (0.094)   ",="         (0.089)   ",="         (0.068)   ",="         (2.882)   "
="R-squared                                         ",="           0.147   ",="           0.154   ",="           0.119   ",="           0.126   ",="           0.125   ",="           0.154   ",="           0.115   ",="           0.062   "
="N                                                 ",="            1279   ",="            1279   ",="            1257   ",="            1257   ",="            1290   ",="            1296   ",="            1263   ",="            1292   "
="* p<0.10, ** p<0.05, *** p<0.01"
