="Heterogeneity in treatment effects on placebo by BMasp12 BMasp BMcse BMloc BMseff BMprob at First Endline (W3) and Second Endline (W4)"
="B_BMseff                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.061   ",="        -497.661   ",="          -0.104   ",="          -0.035   ",="        -113.546   ",="          -0.025   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.137)   ",="       (769.084)   ",="         (0.557)   ",="         (0.031)   ",="       (122.035)   ",="         (0.089)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BM_BMseff                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.061   ",="          15.884   ",="           0.653   ",="          -0.002   ",="          11.511   ",="           0.106   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.128)   ",="       (407.570)   ",="         (0.464)   ",="         (0.026)   ",="        (64.195)   ",="         (0.072)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BC_BMseff                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.091   ",="          79.345   ",="           0.241   ",="           0.010   ",="          33.916   ",="           0.025   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.136)   ",="       (484.676)   ",="         (0.495)   ",="         (0.037)   ",="        (79.170)   ",="         (0.079)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BMC_BMseff                                        ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.169   ",="        1152.784   ",="           0.316   ",="           0.003   ",="         157.725   ",="           0.038   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.150)   ",="       (737.343)   ",="         (0.444)   ",="         (0.030)   ",="       (112.026)   ",="         (0.069)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="B_BMprob                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.162   ",="        -711.336   ",="          -0.911   ",="          -0.044   ",="         -61.306   ",="          -0.129   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.127)   ",="       (682.982)   ",="         (0.563)   ",="         (0.027)   ",="       (113.664)   ",="         (0.090)   "
