="Heterogeneity in treatment effects on placebo by BMasp12 BMasp BMcse BMloc BMseff BMprob at First Endline (W3) and Second Endline (W4)"
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.117)   ",="       (342.560)   ",="         (0.395)   ",="         (0.024)   ",="        (55.843)   ",="         (0.067)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BM_BMasp                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.041   ",="        -447.459   ",="          -0.229   ",="          -0.029   ",="         -89.851   ",="          -0.062   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.107)   ",="       (350.447)   ",="         (0.390)   ",="         (0.023)   ",="        (57.773)   ",="         (0.066)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BC_BMasp                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.117   ",="        -394.337   ",="          -0.779*  ",="          -0.025   ",="         -90.255   ",="          -0.140*  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.103)   ",="       (363.613)   ",="         (0.445)   ",="         (0.024)   ",="        (63.940)   ",="         (0.074)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BMC_BMasp                                         ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.041   ",="        -899.717   ",="          -0.475   ",="           0.027   ",="         -95.169   ",="          -0.045   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.114)   ",="      (1046.090)   ",="         (0.458)   ",="         (0.025)   ",="       (185.507)   ",="         (0.071)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="B_BMcse                                           ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.259** ",="         329.980   ",="          -0.179   ",="          -0.016   ",="          18.674   ",="          -0.049   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.126)   ",="       (301.197)   ",="         (0.456)   ",="         (0.024)   ",="        (46.375)   ",="         (0.080)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BM_BMcse                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="           0.038   ",="         644.747*  ",="          -0.089   ",="           0.019   ",="          65.802   ",="          -0.030   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.119)   ",="       (339.066)   ",="         (0.362)   ",="         (0.024)   ",="        (56.417)   ",="         (0.060)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="BC_BMcse                                          ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="          -0.180   ",="         362.381   ",="          -0.046   ",="          -0.040*  ",="          54.906   ",="          -0.028   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
="                                                  ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="         (0.110)   ",="       (424.761)   ",="         (0.512)   ",="         (0.023)   ",="        (78.670)   ",="         (0.085)   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   ",="                   "
