="McK_B Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_McKandW_B1                               ",="           0.082   ",="         407.854** ",="           0.058   ",="          19.312   ",="           0.081   ",="           0.088   ",="           0.072   ",="           2.558   "
="                                                  ",="         (0.073)   ",="       (176.806)   ",="         (0.070)   ",="        (14.408)   ",="         (0.079)   ",="         (0.068)   ",="         (0.067)   ",="         (2.922)   "
="practice_McKandW_B2                               ",="           0.191***",="         162.811   ",="           0.155***",="          23.759***",="           0.156***",="           0.173***",="           0.126***",="           5.736***"
="                                                  ",="         (0.051)   ",="       (104.484)   ",="         (0.050)   ",="         (9.174)   ",="         (0.055)   ",="         (0.048)   ",="         (0.048)   ",="         (1.615)   "
="practice_McKandW_B3                               ",="           0.033   ",="         117.858   ",="           0.102*  ",="          11.871   ",="           0.049   ",="           0.036   ",="           0.100*  ",="           0.919   "
="                                                  ",="         (0.052)   ",="       (107.232)   ",="         (0.053)   ",="         (9.574)   ",="         (0.057)   ",="         (0.050)   ",="         (0.051)   ",="         (1.722)   "
="owner_finlit_compscore                            ",="           0.055   ",="           1.049   ",="           0.062   ",="           3.163   ",="           0.041   ",="           0.047   ",="           0.067   ",="           2.844   "
="                                                  ",="         (0.044)   ",="        (91.628)   ",="         (0.043)   ",="         (7.856)   ",="         (0.047)   ",="         (0.041)   ",="         (0.042)   ",="         (1.935)   "
="labour_total                                      ",="           0.031   ",="         125.218** ",="           0.037*  ",="          10.597** ",="           0.008   ",="           0.059***",="           0.043** ",="           0.986   "
="                                                  ",="         (0.021)   ",="        (52.608)   ",="         (0.020)   ",="         (4.204)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.878)   "
="firm_space_cont                                   ",="           0.024***",="          49.583***",="           0.017***",="           3.020***",="           0.024***",="           0.021***",="           0.016***",="           0.348** "
="                                                  ",="         (0.006)   ",="        (12.300)   ",="         (0.005)   ",="         (0.842)   ",="         (0.006)   ",="         (0.006)   ",="         (0.004)   ",="         (0.151)   "
="_cons                                             ",="           7.205***",="         647.102***",="           4.980***",="          87.621***",="           3.915***",="           3.167***",="           1.814***",="          21.539***"
="                                                  ",="         (0.094)   ",="       (203.839)   ",="         (0.085)   ",="        (15.927)   ",="         (0.098)   ",="         (0.091)   ",="         (0.075)   ",="         (3.324)   "
="R-squared                                         ",="           0.123   ",="           0.129   ",="           0.082   ",="           0.079   ",="           0.101   ",="           0.120   ",="           0.077   ",="           0.037   "
="N                                                 ",="            1286   ",="            1286   ",="            1263   ",="            1263   ",="            1297   ",="            1303   ",="            1269   ",="            1299   "
="* p<0.10, ** p<0.05, *** p<0.01"
