="stockup Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="firm_stockout_wklyall                             ",="           0.039   ",="          60.605   ",="          -0.005   ",="           2.517   ",="           0.021   ",="           0.008   ",="          -0.022   ",="          -2.197   "
="                                                  ",="         (0.061)   ",="       (128.833)   ",="         (0.062)   ",="        (11.644)   ",="         (0.067)   ",="         (0.057)   ",="         (0.058)   ",="         (2.092)   "
="firm_stockup_lateany                              ",="          -0.230***",="        -272.691** ",="          -0.231***",="         -32.118***",="          -0.259***",="          -0.262***",="          -0.230***",="          -6.677***"
="                                                  ",="         (0.070)   ",="       (132.356)   ",="         (0.071)   ",="        (10.759)   ",="         (0.076)   ",="         (0.064)   ",="         (0.066)   ",="         (2.000)   "
="firm_stockup_fixall                               ",="           0.266** ",="         813.278** ",="           0.251** ",="          63.037** ",="           0.221*  ",="           0.315** ",="           0.275** ",="           1.517   "
="                                                  ",="         (0.124)   ",="       (388.716)   ",="         (0.117)   ",="        (29.414)   ",="         (0.134)   ",="         (0.126)   ",="         (0.121)   ",="         (3.342)   "
="firm_stockup_wklyall                              ",="          -0.489***",="        -589.682***",="          -0.378***",="         -49.078***",="          -0.497***",="          -0.506***",="          -0.343***",="         -10.209***"
="                                                  ",="         (0.082)   ",="       (152.072)   ",="         (0.084)   ",="        (12.585)   ",="         (0.089)   ",="         (0.075)   ",="         (0.079)   ",="         (2.034)   "
="firm_stockup_dailyall                             ",="           0.329***",="         659.203** ",="           0.195*  ",="          35.577   ",="           0.272** ",="           0.417***",="           0.209** ",="           5.811   "
="                                                  ",="         (0.106)   ",="       (292.432)   ",="         (0.108)   ",="        (23.560)   ",="         (0.117)   ",="         (0.093)   ",="         (0.103)   ",="         (3.780)   "
="owner_educ                                        ",="           0.017** ",="          19.125   ",="           0.028***",="           3.836***",="           0.016** ",="           0.017***",="           0.025***",="           0.684***"
="                                                  ",="         (0.007)   ",="        (11.873)   ",="         (0.007)   ",="         (1.025)   ",="         (0.007)   ",="         (0.006)   ",="         (0.006)   ",="         (0.265)   "
="labour_total                                      ",="           0.025   ",="         116.805** ",="           0.032   ",="           9.956** ",="           0.003   ",="           0.054***",="           0.038*  ",="           0.993   "
="                                                  ",="         (0.021)   ",="        (52.205)   ",="         (0.020)   ",="         (4.212)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.908)   "
="firm_space_cont                                   ",="           0.023***",="          49.825***",="           0.016***",="           2.882***",="           0.024***",="           0.021***",="           0.015***",="           0.325** "
="                                                  ",="         (0.005)   ",="        (12.025)   ",="         (0.004)   ",="         (0.782)   ",="         (0.006)   ",="         (0.005)   ",="         (0.003)   ",="         (0.142)   "
="_cons                                             ",="           7.284***",="         742.024***",="           4.997***",="          86.031***",="           4.002***",="           3.240***",="           1.844***",="          23.314***"
="                                                  ",="         (0.095)   ",="       (193.242)   ",="         (0.084)   ",="        (15.040)   ",="         (0.098)   ",="         (0.090)   ",="         (0.076)   ",="         (3.036)   "
="R-squared                                         ",="           0.159   ",="           0.145   ",="           0.115   ",="           0.099   ",="           0.135   ",="           0.172   ",="           0.110   ",="           0.050   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
