="McK_F Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_McKandW_F1                               ",="           0.039   ",="          25.341   ",="           0.067   ",="          11.395   ",="           0.040   ",="           0.094*  ",="           0.071   ",="           2.694*  "
="                                                  ",="         (0.057)   ",="       (119.032)   ",="         (0.055)   ",="         (9.809)   ",="         (0.062)   ",="         (0.054)   ",="         (0.051)   ",="         (1.575)   "
="practice_McKandW_F2                               ",="           0.024   ",="          -5.604   ",="           0.053   ",="           1.706   ",="          -0.002   ",="           0.048   ",="           0.049   ",="           0.610   "
="                                                  ",="         (0.061)   ",="       (127.627)   ",="         (0.058)   ",="        (10.378)   ",="         (0.066)   ",="         (0.057)   ",="         (0.056)   ",="         (1.945)   "
="practice_McKandW_F3                               ",="           0.131** ",="         237.134*  ",="           0.151***",="          26.740** ",="           0.131** ",="           0.121** ",="           0.165***",="           3.503*  "
="                                                  ",="         (0.060)   ",="       (122.708)   ",="         (0.058)   ",="        (10.374)   ",="         (0.065)   ",="         (0.055)   ",="         (0.055)   ",="         (1.822)   "
="practice_McKandW_F4                               ",="           0.267***",="         383.321** ",="           0.294***",="          57.387***",="           0.290***",="           0.288***",="           0.262***",="           8.443***"
="                                                  ",="         (0.068)   ",="       (164.736)   ",="         (0.070)   ",="        (16.361)   ",="         (0.075)   ",="         (0.066)   ",="         (0.070)   ",="         (3.012)   "
="practice_McKandW_F5                               ",="           0.481** ",="        1235.856*  ",="           0.349*  ",="          89.070*  ",="           0.497** ",="           0.475** ",="           0.324*  ",="          10.755   "
="                                                  ",="         (0.208)   ",="       (684.252)   ",="         (0.186)   ",="        (47.551)   ",="         (0.211)   ",="         (0.222)   ",="         (0.191)   ",="        (10.588)   "
="practice_McKandW_F6                               ",="          -0.431   ",="        -822.262   ",="          -0.328   ",="         -52.859   ",="          -0.427   ",="          -0.384   ",="          -0.314   ",="         -13.527   "
="                                                  ",="         (0.274)   ",="       (673.758)   ",="         (0.250)   ",="        (56.885)   ",="         (0.286)   ",="         (0.259)   ",="         (0.230)   ",="         (9.914)   "
="practice_McKandW_F7                               ",="           0.703** ",="        1652.839   ",="           0.387   ",="          55.870   ",="           0.693** ",="           0.765***",="           0.444*  ",="           6.233   "
="                                                  ",="         (0.300)   ",="      (1008.071)   ",="         (0.264)   ",="        (68.442)   ",="         (0.340)   ",="         (0.292)   ",="         (0.266)   ",="        (16.419)   "
="practice_McKandW_F8                               ",="           0.085   ",="         168.579   ",="           0.279*  ",="          61.801   ",="           0.061   ",="          -0.039   ",="           0.206   ",="          16.433   "
="                                                  ",="         (0.176)   ",="       (446.111)   ",="         (0.162)   ",="        (43.480)   ",="         (0.184)   ",="         (0.168)   ",="         (0.158)   ",="        (16.943)   "
="owner_finlit_compscore                            ",="           0.061   ",="          10.404   ",="           0.053   ",="           2.037   ",="           0.044   ",="           0.047   ",="           0.057   ",="           2.747   "
="                                                  ",="         (0.044)   ",="        (90.532)   ",="         (0.042)   ",="         (7.620)   ",="         (0.047)   ",="         (0.040)   ",="         (0.041)   ",="         (1.950)   "
="labour_total                                      ",="           0.031   ",="         130.761** ",="           0.030   ",="           9.569** ",="           0.009   ",="           0.058***",="           0.035*  ",="           0.845   "
="                                                  ",="         (0.021)   ",="        (52.073)   ",="         (0.020)   ",="         (4.127)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.895)   "
="firm_space_cont                                   ",="           0.024***",="          49.987***",="           0.017***",="           2.934***",="           0.024***",="           0.022***",="           0.016***",="           0.341** "
="                                                  ",="         (0.005)   ",="        (11.747)   ",="         (0.005)   ",="         (0.853)   ",="         (0.006)   ",="         (0.005)   ",="         (0.004)   ",="         (0.156)   "
="_cons                                             ",="           7.200***",="         663.494***",="           4.982***",="          84.251***",="           3.909***",="           3.122***",="           1.801***",="          20.911***"
="                                                  ",="         (0.095)   ",="       (202.804)   ",="         (0.083)   ",="        (15.587)   ",="         (0.097)   ",="         (0.093)   ",="         (0.072)   ",="         (3.256)   "
="R-squared                                         ",="           0.149   ",="           0.154   ",="           0.120   ",="           0.126   ",="           0.126   ",="           0.155   ",="           0.116   ",="           0.065   "
="N                                                 ",="            1279   ",="            1279   ",="            1257   ",="            1257   ",="            1290   ",="            1296   ",="            1263   ",="            1292   "
="* p<0.10, ** p<0.05, *** p<0.01"
