="innov Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_price_comp                               ",="           0.038   ",="         162.984   ",="           0.069   ",="          10.489   ",="           0.060   ",="           0.024   ",="           0.077   ",="           5.326*  "
="                                                  ",="         (0.063)   ",="       (144.295)   ",="         (0.060)   ",="        (11.925)   ",="         (0.068)   ",="         (0.059)   ",="         (0.059)   ",="         (2.940)   "
="practice_sales_comp                               ",="          -0.214***",="        -387.264***",="          -0.094*  ",="         -10.501   ",="          -0.227***",="          -0.164***",="          -0.083   ",="          -3.280   "
="                                                  ",="         (0.055)   ",="       (107.651)   ",="         (0.055)   ",="        (10.273)   ",="         (0.060)   ",="         (0.053)   ",="         (0.052)   ",="         (2.148)   "
="practice_disc_newprod                             ",="          -0.022   ",="         -78.399   ",="           0.006   ",="          -1.052   ",="          -0.056   ",="           0.078   ",="           0.064   ",="          -3.478   "
="                                                  ",="         (0.097)   ",="       (215.297)   ",="         (0.094)   ",="        (18.718)   ",="         (0.107)   ",="         (0.086)   ",="         (0.092)   ",="         (2.135)   "
="practice_disc_suppl                               ",="          -0.151   ",="        -372.781   ",="           0.046   ",="          -0.502   ",="          -0.130   ",="          -0.020   ",="           0.096   ",="          -5.890   "
="                                                  ",="         (0.169)   ",="       (231.612)   ",="         (0.159)   ",="        (36.187)   ",="         (0.195)   ",="         (0.175)   ",="         (0.161)   ",="         (4.930)   "
="practice_disc_bestsell                            ",="          -0.140*  ",="        -340.987** ",="          -0.021   ",="          -8.205   ",="          -0.168** ",="          -0.064   ",="          -0.009   ",="          -1.406   "
="                                                  ",="         (0.073)   ",="       (136.049)   ",="         (0.073)   ",="        (12.870)   ",="         (0.082)   ",="         (0.069)   ",="         (0.070)   ",="         (2.568)   "
="practice_price_discount                           ",="           0.396***",="         675.641***",="           0.287***",="          42.271***",="           0.363***",="           0.347***",="           0.253***",="           7.262***"
="                                                  ",="         (0.052)   ",="       (116.598)   ",="         (0.051)   ",="         (9.781)   ",="         (0.057)   ",="         (0.049)   ",="         (0.049)   ",="         (2.042)   "
="owner_educ                                        ",="           0.018***",="          20.912*  ",="           0.028***",="           3.880***",="           0.018** ",="           0.017***",="           0.025***",="           0.687** "
="                                                  ",="         (0.007)   ",="        (11.993)   ",="         (0.007)   ",="         (1.030)   ",="         (0.007)   ",="         (0.006)   ",="         (0.006)   ",="         (0.267)   "
="labour_total                                      ",="           0.036*  ",="         136.016***",="           0.038*  ",="          10.945***",="           0.014   ",="           0.065***",="           0.044** ",="           1.062   "
="                                                  ",="         (0.021)   ",="        (52.499)   ",="         (0.020)   ",="         (4.234)   ",="         (0.022)   ",="         (0.020)   ",="         (0.020)   ",="         (0.910)   "
="firm_space_cont                                   ",="           0.023***",="          48.426***",="           0.016***",="           2.855***",="           0.023***",="           0.021***",="           0.014***",="           0.321** "
="                                                  ",="         (0.005)   ",="        (11.508)   ",="         (0.004)   ",="         (0.787)   ",="         (0.006)   ",="         (0.005)   ",="         (0.003)   ",="         (0.144)   "
="_cons                                             ",="           7.137***",="         565.952***",="           4.837***",="          65.139***",="           3.847***",="           3.080***",="           1.690***",="          18.718***"
="                                                  ",="         (0.088)   ",="       (180.344)   ",="         (0.081)   ",="        (14.418)   ",="         (0.092)   ",="         (0.084)   ",="         (0.074)   ",="         (2.986)   "
="R-squared                                         ",="           0.163   ",="           0.158   ",="           0.109   ",="           0.094   ",="           0.135   ",="           0.150   ",="           0.100   ",="           0.051   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
