="prof Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_profit_nocosts                           ",="           0.030   ",="         193.601   ",="           0.058   ",="          16.125   ",="           0.037   ",="           0.048   ",="           0.071   ",="           1.568   "
="                                                  ",="         (0.086)   ",="       (197.289)   ",="         (0.082)   ",="        (17.249)   ",="         (0.091)   ",="         (0.080)   ",="         (0.078)   ",="         (4.779)   "
="practice_profit_allcosts                          ",="           0.400***",="         812.351***",="           0.415***",="          85.674***",="           0.360***",="           0.348***",="           0.423***",="           7.381*  "
="                                                  ",="         (0.120)   ",="       (298.458)   ",="         (0.113)   ",="        (27.790)   ",="         (0.131)   ",="         (0.110)   ",="         (0.109)   ",="         (4.422)   "
="practice_profit_any_daily                         ",="           0.232***",="         302.430** ",="           0.294***",="          44.969***",="           0.232***",="           0.189***",="           0.248***",="           5.836*  "
="                                                  ",="         (0.063)   ",="       (144.216)   ",="         (0.060)   ",="        (13.099)   ",="         (0.068)   ",="         (0.061)   ",="         (0.058)   ",="         (3.102)   "
="practice_inv_profit                               ",="           0.047   ",="          96.331   ",="           0.032   ",="           5.266   ",="           0.069   ",="           0.076   ",="           0.044   ",="           0.273   "
="                                                  ",="         (0.052)   ",="       (112.371)   ",="         (0.052)   ",="         (9.593)   ",="         (0.058)   ",="         (0.049)   ",="         (0.050)   ",="         (2.065)   "
="practice_inv_supplprice                           ",="           0.039   ",="         104.157   ",="           0.068   ",="          15.405*  ",="           0.022   ",="           0.081*  ",="           0.102** ",="           0.838   "
="                                                  ",="         (0.052)   ",="       (109.342)   ",="         (0.051)   ",="         (9.337)   ",="         (0.056)   ",="         (0.049)   ",="         (0.049)   ",="         (1.975)   "
="owner_educ                                        ",="           0.014** ",="          12.979   ",="           0.025***",="           3.210***",="           0.013*  ",="           0.014** ",="           0.022***",="           0.640** "
="                                                  ",="         (0.007)   ",="        (12.401)   ",="         (0.007)   ",="         (1.041)   ",="         (0.007)   ",="         (0.006)   ",="         (0.006)   ",="         (0.270)   "
="labour_total                                      ",="           0.031   ",="         125.865** ",="           0.035*  ",="          10.424** ",="           0.007   ",="           0.058***",="           0.039** ",="           1.013   "
="                                                  ",="         (0.021)   ",="        (52.977)   ",="         (0.020)   ",="         (4.230)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.903)   "
="firm_space_cont                                   ",="           0.023***",="          49.530***",="           0.016***",="           2.880***",="           0.023***",="           0.021***",="           0.015***",="           0.326** "
="                                                  ",="         (0.006)   ",="        (12.269)   ",="         (0.004)   ",="         (0.819)   ",="         (0.006)   ",="         (0.006)   ",="         (0.004)   ",="         (0.148)   "
="_cons                                             ",="           7.145***",="         557.589***",="           4.837***",="          62.088***",="           3.851***",="           3.079***",="           1.676***",="          19.365***"
="                                                  ",="         (0.093)   ",="       (189.658)   ",="         (0.082)   ",="        (14.506)   ",="         (0.096)   ",="         (0.088)   ",="         (0.074)   ",="         (3.251)   "
="R-squared                                         ",="           0.135   ",="           0.136   ",="           0.115   ",="           0.109   ",="           0.113   ",="           0.133   ",="           0.111   ",="           0.040   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
