="innov Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_price_comp                               ",="           0.046   ",="         174.746   ",="           0.081   ",="          12.310   ",="           0.068   ",="           0.031   ",="           0.087   ",="           5.569*  "
="                                                  ",="         (0.063)   ",="       (144.717)   ",="         (0.060)   ",="        (11.954)   ",="         (0.068)   ",="         (0.059)   ",="         (0.059)   ",="         (3.042)   "
="practice_sales_comp                               ",="          -0.203***",="        -375.909***",="          -0.077   ",="          -8.328   ",="          -0.216***",="          -0.153***",="          -0.068   ",="          -2.811   "
="                                                  ",="         (0.055)   ",="       (107.244)   ",="         (0.056)   ",="        (10.375)   ",="         (0.060)   ",="         (0.053)   ",="         (0.053)   ",="         (2.073)   "
="practice_disc_newprod                             ",="          -0.008   ",="         -61.349   ",="           0.023   ",="           1.479   ",="          -0.044   ",="           0.089   ",="           0.080   ",="          -3.064   "
="                                                  ",="         (0.097)   ",="       (214.809)   ",="         (0.095)   ",="        (18.783)   ",="         (0.107)   ",="         (0.087)   ",="         (0.092)   ",="         (2.123)   "
="practice_disc_suppl                               ",="          -0.141   ",="        -352.788   ",="           0.067   ",="           2.876   ",="          -0.117   ",="          -0.007   ",="           0.113   ",="          -5.516   "
="                                                  ",="         (0.166)   ",="       (223.995)   ",="         (0.158)   ",="        (35.986)   ",="         (0.195)   ",="         (0.173)   ",="         (0.162)   ",="         (4.820)   "
="practice_disc_bestsell                            ",="          -0.125*  ",="        -323.165** ",="           0.003   ",="          -4.914   ",="          -0.153*  ",="          -0.049   ",="           0.012   ",="          -0.827   "
="                                                  ",="         (0.073)   ",="       (135.733)   ",="         (0.073)   ",="        (12.852)   ",="         (0.082)   ",="         (0.069)   ",="         (0.070)   ",="         (2.477)   "
="practice_price_discount                           ",="           0.396***",="         683.596***",="           0.289***",="          43.097***",="           0.365***",="           0.348***",="           0.254***",="           7.190***"
="                                                  ",="         (0.053)   ",="       (118.376)   ",="         (0.051)   ",="         (9.931)   ",="         (0.057)   ",="         (0.050)   ",="         (0.049)   ",="         (1.995)   "
="owner_finlit_compscore                            ",="           0.045   ",="         -17.837   ",="           0.047   ",="           1.519   ",="           0.028   ",="           0.037   ",="           0.054   ",="           2.676   "
="                                                  ",="         (0.043)   ",="        (89.865)   ",="         (0.043)   ",="         (7.856)   ",="         (0.047)   ",="         (0.040)   ",="         (0.042)   ",="         (1.910)   "
="labour_total                                      ",="           0.038*  ",="         136.872***",="           0.040*  ",="          11.069***",="           0.015   ",="           0.066***",="           0.045** ",="           1.079   "
="                                                  ",="         (0.021)   ",="        (52.393)   ",="         (0.020)   ",="         (4.243)   ",="         (0.022)   ",="         (0.020)   ",="         (0.020)   ",="         (0.904)   "
="firm_space_cont                                   ",="           0.024***",="          49.307***",="           0.017***",="           3.024***",="           0.024***",="           0.021***",="           0.016***",="           0.352** "
="                                                  ",="         (0.005)   ",="        (11.538)   ",="         (0.004)   ",="         (0.812)   ",="         (0.006)   ",="         (0.005)   ",="         (0.003)   ",="         (0.149)   "
="_cons                                             ",="           7.263***",="         746.889***",="           5.047***",="          96.330***",="           3.980***",="           3.205***",="           1.868***",="          22.971***"
="                                                  ",="         (0.085)   ",="       (185.902)   ",="         (0.075)   ",="        (14.486)   ",="         (0.089)   ",="         (0.084)   ",="         (0.066)   ",="         (2.905)   "
="R-squared                                         ",="           0.158   ",="           0.157   ",="           0.096   ",="           0.086   ",="           0.131   ",="           0.146   ",="           0.090   ",="           0.047   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
