="dm_disc_pers Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_disc_fam                                 ",="           0.146** ",="         139.115   ",="           0.128** ",="          15.998   ",="           0.098   ",="           0.199***",="           0.121** ",="           2.219   "
="                                                  ",="         (0.059)   ",="       (120.083)   ",="         (0.058)   ",="         (9.768)   ",="         (0.063)   ",="         (0.056)   ",="         (0.055)   ",="         (2.486)   "
="practice_disc_bisfriend                           ",="           0.092   ",="         -53.057   ",="           0.081   ",="          14.956   ",="           0.099   ",="           0.061   ",="           0.061   ",="          -0.781   "
="                                                  ",="         (0.094)   ",="       (206.095)   ",="         (0.109)   ",="        (22.065)   ",="         (0.101)   ",="         (0.096)   ",="         (0.097)   ",="         (2.890)   "
="practice_decide_any                               ",="           0.251***",="         441.219***",="           0.270***",="          44.132***",="           0.279***",="           0.189***",="           0.246***",="           8.783***"
="                                                  ",="         (0.053)   ",="       (116.668)   ",="         (0.052)   ",="        (10.053)   ",="         (0.058)   ",="         (0.050)   ",="         (0.050)   ",="         (2.110)   "
="owner_finlit_compscore                            ",="           0.064   ",="          18.120   ",="           0.063   ",="           3.810   ",="           0.047   ",="           0.055   ",="           0.068*  ",="           3.035   "
="                                                  ",="         (0.043)   ",="        (90.190)   ",="         (0.042)   ",="         (7.706)   ",="         (0.047)   ",="         (0.040)   ",="         (0.041)   ",="         (1.930)   "
="labour_total                                      ",="           0.015   ",="         103.043*  ",="           0.019   ",="           7.996*  ",="          -0.009   ",="           0.045** ",="           0.026   ",="           0.547   "
="                                                  ",="         (0.021)   ",="        (53.016)   ",="         (0.020)   ",="         (4.252)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.917)   "
="firm_space_cont                                   ",="           0.024***",="          50.012***",="           0.017***",="           3.038***",="           0.024***",="           0.022***",="           0.016***",="           0.358** "
="                                                  ",="         (0.006)   ",="        (12.390)   ",="         (0.005)   ",="         (0.853)   ",="         (0.006)   ",="         (0.006)   ",="         (0.004)   ",="         (0.156)   "
="_cons                                             ",="           7.158***",="         630.013***",="           4.971***",="          85.493***",="           3.883***",="           3.103***",="           1.803***",="          21.107***"
="                                                  ",="         (0.094)   ",="       (198.769)   ",="         (0.083)   ",="        (14.980)   ",="         (0.098)   ",="         (0.092)   ",="         (0.073)   ",="         (2.720)   "
="R-squared                                         ",="           0.137   ",="           0.134   ",="           0.100   ",="           0.091   ",="           0.116   ",="           0.134   ",="           0.094   ",="           0.049   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
