="fin1 Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="sales_normday_top3_abvp80                         ",="           0.204***",="         440.185***",="           0.148***",="          33.894***",="           0.200***",="           0.264***",="           0.164***",="           1.418   "
="                                                  ",="         (0.054)   ",="       (121.725)   ",="         (0.055)   ",="        (10.905)   ",="         (0.058)   ",="         (0.052)   ",="         (0.053)   ",="         (1.854)   "
="practice_prods_new5                               ",="           0.354***",="         718.219***",="           0.279***",="          44.383***",="           0.341***",="           0.345***",="           0.250***",="           6.037***"
="                                                  ",="         (0.065)   ",="       (176.484)   ",="         (0.062)   ",="        (13.068)   ",="         (0.071)   ",="         (0.061)   ",="         (0.061)   ",="         (2.267)   "
="prods_dispose                                     ",="           0.055   ",="         149.115   ",="          -0.084   ",="         -15.271   ",="           0.055   ",="           0.016   ",="          -0.083   ",="          -1.213   "
="                                                  ",="         (0.074)   ",="       (181.832)   ",="         (0.074)   ",="        (12.441)   ",="         (0.082)   ",="         (0.068)   ",="         (0.069)   ",="         (3.070)   "
="practice_inv_demand                               ",="           0.161***",="         247.363** ",="           0.130** ",="          24.648***",="           0.122** ",="           0.152***",="           0.116** ",="           1.560   "
="                                                  ",="         (0.054)   ",="       (100.596)   ",="         (0.055)   ",="         (9.474)   ",="         (0.058)   ",="         (0.051)   ",="         (0.053)   ",="         (2.226)   "
="practice_inv_space                                ",="           0.125** ",="         217.281** ",="           0.089   ",="           9.218   ",="           0.145** ",="           0.114** ",="           0.081   ",="           4.356** "
="                                                  ",="         (0.056)   ",="       (105.516)   ",="         (0.058)   ",="        (10.055)   ",="         (0.061)   ",="         (0.053)   ",="         (0.055)   ",="         (2.090)   "
="practice_price_demand                             ",="          -0.014   ",="          21.319   ",="           0.001   ",="          -1.311   ",="           0.005   ",="          -0.030   ",="           0.027   ",="          -3.088   "
="                                                  ",="         (0.081)   ",="       (185.499)   ",="         (0.076)   ",="        (15.711)   ",="         (0.090)   ",="         (0.077)   ",="         (0.074)   ",="         (2.474)   "
="owner_finlit_compscore                            ",="           0.054   ",="          -0.622   ",="           0.060   ",="           3.766   ",="           0.039   ",="           0.050   ",="           0.067   ",="           2.998   "
="                                                  ",="         (0.043)   ",="        (89.174)   ",="         (0.042)   ",="         (7.717)   ",="         (0.047)   ",="         (0.040)   ",="         (0.041)   ",="         (2.004)   "
="labour_total                                      ",="           0.024   ",="         112.599** ",="           0.031   ",="           9.821** ",="           0.001   ",="           0.053***",="           0.037*  ",="           0.930   "
="                                                  ",="         (0.021)   ",="        (51.314)   ",="         (0.020)   ",="         (4.152)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.922)   "
="firm_space_cont                                   ",="           0.023***",="          48.374***",="           0.017***",="           2.934***",="           0.023***",="           0.021***",="           0.015***",="           0.350** "
="                                                  ",="         (0.005)   ",="        (11.695)   ",="         (0.004)   ",="         (0.818)   ",="         (0.006)   ",="         (0.005)   ",="         (0.004)   ",="         (0.146)   "
="_cons                                             ",="           7.074***",="         383.907** ",="           4.956***",="          79.320***",="           3.788***",="           3.031***",="           1.784***",="          21.077***"
="                                                  ",="         (0.090)   ",="       (193.669)   ",="         (0.079)   ",="        (15.108)   ",="         (0.092)   ",="         (0.088)   ",="         (0.070)   ",="         (3.034)   "
="R-squared                                         ",="           0.159   ",="           0.161   ",="           0.099   ",="           0.096   ",="           0.131   ",="           0.161   ",="           0.095   ",="           0.039   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
