="fin2 Outcomes"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="sales_mthly_comp_all_ihs_w   ",="sales_mthly_comp_all_w   ",="profit_mthly_comp_rep_ihs_w   ",="profit_mthly_comp_rep_w   ",="sales_normday_ihs_w   ",="sales_normday_topprods_ihs_w   ",="profit_normday_ihs_w   ",="firm_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="practice_credit_trade                             ",="           0.260***",="         278.283*  ",="           0.152** ",="          15.156   ",="           0.294***",="           0.288***",="           0.185***",="           1.069   "
="                                                  ",="         (0.075)   ",="       (156.879)   ",="         (0.074)   ",="        (12.956)   ",="         (0.081)   ",="         (0.071)   ",="         (0.069)   ",="         (2.617)   "
="practice_credit_trade_int                         ",="           0.140*  ",="         283.766   ",="           0.145*  ",="          24.243   ",="           0.074   ",="           0.177** ",="           0.126   ",="           3.971   "
="                                                  ",="         (0.083)   ",="       (218.795)   ",="         (0.086)   ",="        (18.637)   ",="         (0.093)   ",="         (0.080)   ",="         (0.083)   ",="         (4.057)   "
="finances_separate                                 ",="          -0.043   ",="         -91.613   ",="          -0.009   ",="           2.132   ",="          -0.076   ",="          -0.019   ",="           0.015   ",="           2.796   "
="                                                  ",="         (0.049)   ",="        (99.521)   ",="         (0.049)   ",="         (8.934)   ",="         (0.053)   ",="         (0.046)   ",="         (0.047)   ",="         (1.808)   "
="owner_loan_obtain_1                               ",="           0.034   ",="         -51.346   ",="           0.086   ",="           9.181   ",="           0.041   ",="           0.052   ",="           0.127** ",="          -0.549   "
="                                                  ",="         (0.070)   ",="       (132.811)   ",="         (0.067)   ",="        (12.691)   ",="         (0.074)   ",="         (0.066)   ",="         (0.062)   ",="         (2.202)   "
="owner_finlit_compscore                            ",="           0.071   ",="          33.950   ",="           0.069   ",="           4.846   ",="           0.054   ",="           0.059   ",="           0.071*  ",="           3.232   "
="                                                  ",="         (0.043)   ",="        (90.466)   ",="         (0.043)   ",="         (7.790)   ",="         (0.047)   ",="         (0.041)   ",="         (0.041)   ",="         (1.969)   "
="labour_total                                      ",="           0.033   ",="         128.341** ",="           0.037*  ",="          10.707** ",="           0.011   ",="           0.061***",="           0.043** ",="           1.058   "
="                                                  ",="         (0.022)   ",="        (52.059)   ",="         (0.021)   ",="         (4.184)   ",="         (0.023)   ",="         (0.020)   ",="         (0.020)   ",="         (0.905)   "
="firm_space_cont                                   ",="           0.025***",="          50.716***",="           0.018***",="           3.120***",="           0.025***",="           0.022***",="           0.016***",="           0.373** "
="                                                  ",="         (0.006)   ",="        (12.006)   ",="         (0.005)   ",="         (0.837)   ",="         (0.006)   ",="         (0.006)   ",="         (0.004)   ",="         (0.151)   "
="_cons                                             ",="           7.101***",="         631.233***",="           4.983***",="          92.254***",="           3.791***",="           3.019***",="           1.757***",="          22.663***"
="                                                  ",="         (0.105)   ",="       (231.295)   ",="         (0.097)   ",="        (17.827)   ",="         (0.112)   ",="         (0.099)   ",="         (0.089)   ",="         (3.461)   "
="R-squared                                         ",="           0.122   ",="           0.123   ",="           0.076   ",="           0.071   ",="           0.105   ",="           0.124   ",="           0.077   ",="           0.030   "
="N                                                 ",="            1289   ",="            1289   ",="            1266   ",="            1266   ",="            1300   ",="            1306   ",="            1272   ",="            1302   "
="* p<0.10, ** p<0.05, *** p<0.01"
