="Original baseline selection of best pract with innov practices"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="W3_sales_comp3_ihs_w1   ",="W3_sales_comp3_w1   ",="W3_prof_comp4_ihs_w1   ",="W3_prof_comp4_w1   ",="W3_sales_nday_ihs_w1   ",="W3_sales_nday_top3_w1   ",="W3_prof_nday_ihs_w1   ",=" W3_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="W3_price_change_comp                              ",="           0.107*  ",="         494.930   ",="           0.107*  ",="          86.107*  ",="           0.114*  ",="          12.931   ",="           0.149** ",="           5.198*  "
="                                                  ",="         (0.061)   ",="       (408.741)   ",="         (0.060)   ",="        (45.519)   ",="         (0.067)   ",="        (10.058)   ",="         (0.061)   ",="         (3.014)   "
="W3_compsales_compet                               ",="          -0.189***",="       -1026.995***",="          -0.141** ",="         -89.617** ",="          -0.218***",="         -23.068** ",="          -0.152***",="          -4.069   "
="                                                  ",="         (0.060)   ",="       (371.241)   ",="         (0.057)   ",="        (38.930)   ",="         (0.065)   ",="         (9.213)   ",="         (0.057)   ",="         (2.742)   "
="W3_discount                                       ",="           0.359***",="        2158.377***",="           0.308***",="         198.569***",="           0.395***",="          43.233***",="           0.305***",="           9.806***"
="                                                  ",="         (0.055)   ",="       (400.159)   ",="         (0.052)   ",="        (39.047)   ",="         (0.059)   ",="        (10.037)   ",="         (0.052)   ",="         (2.733)   "
="W3_discuss_newprod                                ",="          -0.017   ",="        -266.698   ",="           0.040   ",="          26.381   ",="          -0.015   ",="          -2.206   ",="           0.068   ",="           4.174   "
="                                                  ",="         (0.091)   ",="       (533.896)   ",="         (0.086)   ",="        (56.909)   ",="         (0.096)   ",="        (14.212)   ",="         (0.082)   ",="         (5.014)   "
="W3_discuss_bestseller                             ",="           0.067   ",="         901.902   ",="           0.085   ",="          88.995   ",="           0.038   ",="          28.910*  ",="           0.114   ",="           4.306   "
="                                                  ",="         (0.079)   ",="       (603.980)   ",="         (0.073)   ",="        (57.222)   ",="         (0.087)   ",="        (15.227)   ",="         (0.074)   ",="         (4.362)   "
="W3_discuss_supplier                               ",="           0.249***",="         500.662   ",="           0.148*  ",="          -0.262   ",="           0.262** ",="           0.738   ",="           0.128   ",="          11.392*  "
="                                                  ",="         (0.092)   ",="       (623.233)   ",="         (0.084)   ",="        (54.279)   ",="         (0.104)   ",="        (12.379)   ",="         (0.088)   ",="         (5.826)   "
="W3_labour_total                                   ",="           0.046** ",="         393.473** ",="           0.053***",="          41.717***",="           0.047*  ",="          11.583***",="           0.061***",="           0.701   "
="                                                  ",="         (0.023)   ",="       (166.132)   ",="         (0.020)   ",="        (15.570)   ",="         (0.025)   ",="         (3.562)   ",="         (0.019)   ",="         (1.040)   "
="W3_size                                           ",="           0.041***",="         293.586***",="           0.030***",="          21.333***",="           0.043***",="           6.582***",="           0.030***",="           1.081***"
="                                                  ",="         (0.004)   ",="        (33.842)   ",="         (0.003)   ",="         (2.424)   ",="         (0.004)   ",="         (0.837)   ",="         (0.003)   ",="         (0.169)   "
="_cons                                             ",="           8.079***",="         200.638   ",="           6.142***",="         193.739***",="           4.748***",="          13.939   ",="           2.827***",="          31.511***"
="                                                  ",="         (0.075)   ",="       (552.125)   ",="         (0.063)   ",="        (47.204)   ",="         (0.081)   ",="        (13.227)   ",="         (0.064)   ",="         (3.570)   "
="R-squared                                         ",="           0.227   ",="           0.235   ",="           0.166   ",="           0.162   ",="           0.227   ",="           0.199   ",="           0.165   ",="           0.085   "
="N                                                 ",="            1184   ",="            1184   ",="            1180   ",="            1180   ",="            1186   ",="            1186   ",="            1183   ",="            1186   "
="* p<0.10, ** p<0.05, *** p<0.01"
