="Original baseline selection of best pract with dm_disc_pers practices"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="W3_sales_comp3_ihs_w1   ",="W3_sales_comp3_w1   ",="W3_prof_comp4_ihs_w1   ",="W3_prof_comp4_w1   ",="W3_sales_nday_ihs_w1   ",="W3_sales_nday_top3_w1   ",="W3_prof_nday_ihs_w1   ",=" W3_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="W3_discuss_fam                                    ",="          -0.071   ",="         -83.109   ",="          -0.062   ",="          20.143   ",="          -0.089   ",="           2.289   ",="          -0.045   ",="          -4.693   "
="                                                  ",="         (0.078)   ",="       (583.918)   ",="         (0.073)   ",="        (53.195)   ",="         (0.084)   ",="        (15.402)   ",="         (0.075)   ",="         (5.583)   "
="W3_discuss_bisfriend                              ",="          -0.104   ",="        -324.866   ",="          -0.014   ",="          12.719   ",="          -0.148   ",="           1.883   ",="           0.010   ",="          -0.933   "
="                                                  ",="         (0.093)   ",="       (665.177)   ",="         (0.084)   ",="        (62.437)   ",="         (0.099)   ",="        (18.398)   ",="         (0.087)   ",="         (5.533)   "
="W3_discuss_any                                    ",="           0.393***",="        1947.083***",="           0.398***",="         198.587***",="           0.428***",="          36.442** ",="           0.405***",="          12.795** "
="                                                  ",="         (0.092)   ",="       (604.595)   ",="         (0.086)   ",="        (58.143)   ",="         (0.100)   ",="        (15.707)   ",="         (0.089)   ",="         (5.832)   "
="W3_labour_total                                   ",="           0.043*  ",="         368.503** ",="           0.049** ",="          38.389** ",="           0.043*  ",="          11.114***",="           0.056***",="           0.824   "
="                                                  ",="         (0.024)   ",="       (166.929)   ",="         (0.021)   ",="        (15.492)   ",="         (0.025)   ",="         (3.705)   ",="         (0.019)   ",="         (1.080)   "
="W3_size                                           ",="           0.042***",="         301.355***",="           0.031***",="          21.906***",="           0.045***",="           6.718***",="           0.031***",="           1.115***"
="                                                  ",="         (0.004)   ",="        (34.754)   ",="         (0.003)   ",="         (2.485)   ",="         (0.004)   ",="         (0.857)   ",="         (0.003)   ",="         (0.171)   "
="_cons                                             ",="           7.951***",="        -491.916   ",="           5.991***",="         108.915** ",="           4.611***",="          -0.058   ",="           2.670***",="          29.375***"
="                                                  ",="         (0.081)   ",="       (576.656)   ",="         (0.071)   ",="        (48.773)   ",="         (0.088)   ",="        (13.884)   ",="         (0.073)   ",="         (3.710)   "
="R-squared                                         ",="           0.200   ",="           0.215   ",="           0.150   ",="           0.146   ",="           0.199   ",="           0.183   ",="           0.149   ",="           0.069   "
="N                                                 ",="            1184   ",="            1184   ",="            1180   ",="            1180   ",="            1186   ",="            1186   ",="            1183   ",="            1186   "
="* p<0.10, ** p<0.05, *** p<0.01"
