="Original baseline selection of best pract with dm_topic practices"
="                                                  ",="             (1)   ",="             (2)   ",="             (3)   ",="             (4)   ",="             (5)   ",="             (6)   ",="             (7)   ",="             (8)   "
="                                                  ",="W3_sales_comp3_ihs_w1   ",="W3_sales_comp3_w1   ",="W3_prof_comp4_ihs_w1   ",="W3_prof_comp4_w1   ",="W3_sales_nday_ihs_w1   ",="W3_sales_nday_top3_w1   ",="W3_prof_nday_ihs_w1   ",=" W3_custom_total   "
="                                                  ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   ",="            b/se   "
="W3_jointdec_sales                                 ",="           0.020   ",="        -215.014   ",="          -0.026   ",="         -19.125   ",="          -0.006   ",="          -2.990   ",="          -0.027   ",="          -3.226   "
="                                                  ",="         (0.108)   ",="       (630.600)   ",="         (0.105)   ",="        (80.233)   ",="         (0.114)   ",="        (15.555)   ",="         (0.102)   ",="         (3.841)   "
="W3_jointdec_sellprice                             ",="           0.142   ",="        1103.923   ",="           0.212** ",="         137.967*  ",="           0.183*  ",="           9.745   ",="           0.201** ",="           4.062   "
="                                                  ",="         (0.100)   ",="       (810.487)   ",="         (0.084)   ",="        (78.441)   ",="         (0.103)   ",="        (20.068)   ",="         (0.087)   ",="         (4.591)   "
="W3_jointdec_bestseller                            ",="          -0.018   ",="         199.231   ",="          -0.004   ",="         -23.268   ",="          -0.080   ",="          11.383   ",="          -0.001   ",="           2.410   "
="                                                  ",="         (0.108)   ",="       (751.371)   ",="         (0.096)   ",="        (62.496)   ",="         (0.116)   ",="        (18.962)   ",="         (0.099)   ",="         (5.443)   "
="W3_jointdec_finance                               ",="          -0.009   ",="        -610.023   ",="           0.170   ",="          77.542   ",="          -0.026   ",="         -12.116   ",="           0.161   ",="         -12.171***"
="                                                  ",="         (0.141)   ",="       (657.745)   ",="         (0.141)   ",="        (98.979)   ",="         (0.154)   ",="        (14.555)   ",="         (0.144)   ",="         (3.732)   "
="W3_jointdec_buyprice                              ",="           0.008   ",="        -748.292   ",="           0.158   ",="         113.229   ",="           0.063   ",="          13.280   ",="           0.051   ",="          12.793   "
="                                                  ",="         (0.194)   ",="       (923.782)   ",="         (0.181)   ",="       (141.184)   ",="         (0.195)   ",="        (37.756)   ",="         (0.183)   ",="        (11.788)   "
="W3_jointdec_newprod                               ",="           0.279***",="        1757.131** ",="           0.216** ",="         153.226** ",="           0.319***",="          40.246*  ",="           0.222** ",="           4.148   "
="                                                  ",="         (0.108)   ",="       (848.081)   ",="         (0.110)   ",="        (76.021)   ",="         (0.111)   ",="        (22.330)   ",="         (0.111)   ",="         (6.183)   "
="W3_jointdec_practice                              ",="           0.423***",="        2760.033*  ",="           0.383***",="         227.915*  ",="           0.460***",="          27.060   ",="           0.324** ",="          22.572** "
="                                                  ",="         (0.149)   ",="      (1508.466)   ",="         (0.126)   ",="       (117.377)   ",="         (0.151)   ",="        (30.892)   ",="         (0.138)   ",="        (11.153)   "
="W3_jointdec_bisplan                               ",="           0.298***",="        1919.534** ",="           0.359***",="         281.976***",="           0.280** ",="          27.991*  ",="           0.298***",="          11.009*  "
="                                                  ",="         (0.102)   ",="       (811.855)   ",="         (0.102)   ",="        (83.930)   ",="         (0.109)   ",="        (15.914)   ",="         (0.104)   ",="         (5.829)   "
="W3_labour_total                                   ",="           0.050** ",="         412.592** ",="           0.053** ",="          42.455***",="           0.051** ",="          11.973***",="           0.062***",="           1.012   "
="                                                  ",="         (0.024)   ",="       (167.856)   ",="         (0.021)   ",="        (15.757)   ",="         (0.026)   ",="         (3.710)   ",="         (0.020)   ",="         (1.017)   "
="W3_size                                           ",="           0.042***",="         300.505***",="           0.031***",="          21.958***",="           0.045***",="           6.753***",="           0.031***",="           1.093***"
="                                                  ",="         (0.004)   ",="        (34.421)   ",="         (0.003)   ",="         (2.482)   ",="         (0.004)   ",="         (0.856)   ",="         (0.003)   ",="         (0.170)   "
="_cons                                             ",="           8.139***",="         558.384   ",="           6.192***",="         228.588***",="           4.809***",="          22.825*  ",="           2.894***",="          35.003***"
="                                                  ",="         (0.076)   ",="       (554.015)   ",="         (0.061)   ",="        (45.849)   ",="         (0.083)   ",="        (13.321)   ",="         (0.063)   ",="         (3.450)   "
="R-squared                                         ",="           0.199   ",="           0.219   ",="           0.151   ",="           0.152   ",="           0.200   ",="           0.182   ",="           0.142   ",="           0.077   "
="N                                                 ",="            1184   ",="            1184   ",="            1180   ",="            1180   ",="            1186   ",="            1186   ",="            1183   ",="            1186   "
="* p<0.10, ** p<0.05, *** p<0.01"
